article_id,title,publication_date,publication_year,type,author_type,queried_author,general_h_index,general_i10_index,author_position,is_corresponding_author,n_authors,journal_display_name,journal_publisher,is_oa,oa_status,primary_topic,topic_subfield,topic_field,topic_domain,top_concepts,keywords,sdgs,total_citations,percentile_min,percentile_max,citation_norm_percentile,n_references,citations_year_6,citations_year_5,citations_year_4,citations_year_3,citations_year_2,citations_year_1,citations_year_0,citations_year_8,citations_year_7,author_total_citations
https://openalex.org/W2889668950,Benefits of Seasonal Climate Prediction and Satellite Data for Forecasting U.S. Maize Yield,2018-09-04,2018,article,Target_author,Kaiyu,69,156,middle,True,4,Geophysical Research Letters,American Geophysical Union,True,bronze,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['Yield (engineering)', 'Climatology', 'Environmental science', 'Precipitation', 'Climate Forecast System']","['Yield (engineering)', 'Climatology', 'Environmental science', 'Precipitation', 'Climate Forecast System', 'Agriculture', 'Satellite', 'Meteorology', 'Crop yield', 'Arid', 'Climate change', 'Atmospheric sciences', 'Geography', 'Agronomy', 'Ecology']",['Climate action'],118,90.0,100.0,0.99431801,44,20.0,13.0,20.0,27.0,18.0,5.0,1.0,1.0,13.0,10358
https://openalex.org/W2889668950,Benefits of Seasonal Climate Prediction and Satellite Data for Forecasting U.S. Maize Yield,2018-09-04,2018,article,Target_author,Peng,40,71,first,True,4,Geophysical Research Letters,American Geophysical Union,True,bronze,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['Yield (engineering)', 'Climatology', 'Environmental science', 'Precipitation', 'Climate Forecast System']","['Yield (engineering)', 'Climatology', 'Environmental science', 'Precipitation', 'Climate Forecast System', 'Agriculture', 'Satellite', 'Meteorology', 'Crop yield', 'Arid', 'Climate change', 'Atmospheric sciences', 'Geography', 'Agronomy', 'Ecology']",['Climate action'],118,90.0,100.0,0.99431801,44,20.0,13.0,20.0,27.0,18.0,5.0,1.0,1.0,13.0,4976
https://openalex.org/W3011418340,Quantifying irrigation cooling benefits to maize yield in the US Midwest,2020-03-13,2020,article,Target_author,Kaiyu,69,156,middle,True,6,Global Change Biology,Wiley,False,closed,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['Environmental science', 'Irrigation', 'Precipitation', 'Agronomy', 'Yield (engineering)']","['Environmental science', 'Irrigation', 'Precipitation', 'Agronomy', 'Yield (engineering)', 'Crop yield', 'Climate change', 'Deficit irrigation', 'Irrigation management', 'Hydrology (agriculture)', 'Meteorology', 'Geography', 'Ecology', 'Biology']",[],115,98.0,100.0,0.99640194,79,3.0,24.0,20.0,28.0,19.0,15.0,6.0,,,10358
https://openalex.org/W4281716079,Globally ubiquitous negative effects of nitrogen dioxide on crop growth,2022-06-01,2022,article,Target_author,Lobell,112,269,first,True,3,Science Advances,American Association for the Advancement of Science,True,gold,Plant responses to elevated CO2,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['NOx', 'Nitrogen dioxide', 'Environmental science', 'Crop', 'Agriculture']","['NOx', 'Nitrogen dioxide', 'Environmental science', 'Crop', 'Agriculture', 'Ozone', 'Pollutant', 'Aerosol', 'Atmospheric sciences', 'Nitrogen oxides', 'Agronomy', 'Meteorology', 'Chemistry', 'Biology', 'Ecology', 'Geography', 'Combustion']",['Zero hunger'],109,97.0,100.0,0.99616842,49,,,8.0,28.0,24.0,44.0,5.0,,,8518
https://openalex.org/W2806915563,Water productivity of rainfed maize and wheat: A local to global perspective,2018-06-06,2018,article,Target_author,Rattalino,28,38,first,True,7,Agricultural and Forest Meteorology,Elsevier BV,True,hybrid,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['Environmental science', 'Evapotranspiration', 'Agronomy', 'Crop', 'Cropping']","['Environmental science', 'Evapotranspiration', 'Agronomy', 'Crop', 'Cropping', 'Water-use efficiency', 'Yield (engineering)', 'Spatial variability', 'Crop simulation model', 'Cropping system', 'Crop yield', 'Irrigation', 'Mathematics', 'Agriculture', 'Biology', 'Ecology']",['Clean water and sanitation'],109,96.0,100.0,0.99425102,83,6.0,12.0,20.0,19.0,15.0,14.0,3.0,6.0,14.0,1451
https://openalex.org/W3087362407,Unique contributions of chlorophyll and nitrogen to predict crop photosynthetic capacity from leaf spectroscopy,2020-09-12,2020,article,Target_author,Kaiyu,69,156,middle,True,10,Journal of Experimental Botany,Oxford University Press,True,bronze,Remote Sensing in Agriculture,Ecology,Environmental Science,Physical Sciences,"['Nitrogen', 'Photosynthesis', 'Photosynthetic capacity', 'Chlorophyll', 'Partial least squares regression']","['Nitrogen', 'Photosynthesis', 'Photosynthetic capacity', 'Chlorophyll', 'Partial least squares regression', 'Hyperspectral imaging', 'Canopy', 'Crop', 'Chlorophyll a', 'Agronomy', 'Chemistry', 'Environmental science', 'Botany', 'Horticulture', 'Mathematics', 'Biology', 'Remote sensing']",['Zero hunger'],109,94.0,100.0,0.98679019,74,7.0,18.0,23.0,27.0,17.0,15.0,2.0,,,10358
https://openalex.org/W2998010201,Radiance-based NIR<sub>v</sub> as a proxy for GPP of corn and soybean,2019-12-27,2019,article,Target_author,Kaiyu,69,156,middle,True,14,Environmental Research Letters,IOP Publishing,True,gold,Remote Sensing in Agriculture,Ecology,Environmental Science,Physical Sciences,"['Radiance', 'Primary production', 'Environmental science', 'Photosynthetically active radiation', 'Remote sensing']","['Radiance', 'Primary production', 'Environmental science', 'Photosynthetically active radiation', 'Remote sensing', 'Enhanced vegetation index', 'Near-infrared spectroscopy', 'Atmospheric sciences', 'Vegetation (pathology)', 'Evapotranspiration', 'Satellite', 'Leaf area index', 'Vegetation Index', 'Normalized Difference Vegetation Index', 'Agronomy', 'Photosynthesis', 'Chemistry', 'Ecosystem', 'Physics', 'Ecology', 'Geography']",[],107,99.0,100.0,0.9889263,73,8.0,16.0,17.0,22.0,31.0,11.0,,,2.0,10358
https://openalex.org/W2789573341,Alterations in wheat pollen lipidome during high day and night temperature stress,2018-01-26,2018,article,Target_author,Vara Prasad,93,359,middle,True,3,Plant Cell & Environment,Wiley,True,bronze,Lipid metabolism and biosynthesis,Biochemistry,"Biochemistry, Genetics and Molecular Biology",Life Sciences,"['Phosphatidylethanolamine', 'Lipidome', 'Pollen', 'Phosphatidic acid', 'Phosphatidylcholine']","['Phosphatidylethanolamine', 'Lipidome', 'Pollen', 'Phosphatidic acid', 'Phosphatidylcholine', 'Chemistry', 'Phosphatidylserine', 'Degree of unsaturation', 'Lipidomics', 'Food science', 'Botany', 'Phosphatidylinositol', 'Biochemistry', 'Biology', 'Phospholipid', 'Chromatography', 'Membrane']",[],104,94.0,100.0,0.96332908,44,14.0,14.0,18.0,14.0,20.0,4.0,2.0,2.0,16.0,13299
https://openalex.org/W2942870340,Soybean Seed Yield Response to Plant Density by Yield Environment in North America,2019-05-03,2019,article,Target_author,Ciampitti,58,219,last,True,8,Agronomy Journal,Wiley,True,hybrid,Soybean genetics and cultivation,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Yield (engineering)', 'Plant density', 'Agronomy', 'Seeding', 'Biology']","['Yield (engineering)', 'Plant density', 'Agronomy', 'Seeding', 'Biology', 'Sowing']",['Zero hunger'],103,90.0,100.0,0.9881882,62,19.0,16.0,15.0,17.0,15.0,17.0,1.0,,3.0,7582
https://openalex.org/W3035012873,Impacts of climate change on the optimum planting date of different maize cultivars in the central US Corn Belt,2020-06-13,2020,article,Target_author,Archontoulis,53,121,last,True,4,European Journal of Agronomy,Elsevier BV,False,closed,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['Sowing', 'Cultivar', 'Agronomy', 'Agriculture', 'Growing season']","['Sowing', 'Cultivar', 'Agronomy', 'Agriculture', 'Growing season', 'Yield (engineering)', 'Crop', 'Climate change', 'Environmental science', 'Crop yield', 'Geography', 'Biology', 'Ecology']",['Climate action'],102,96.0,100.0,0.99508626,80,5.0,18.0,20.0,20.0,17.0,19.0,3.0,,,5318
https://openalex.org/W3090125352,Crop Mass and N Status as Prerequisite Covariables for Unraveling Nitrogen Use Efficiency across Genotype-by-Environment-by-Management Scenarios: A Review,2020-10-02,2020,review,Target_author,Ciampitti,58,219,last,True,2,Plants,Multidisciplinary Digital Publishing Institute,True,gold,Plant nutrient uptake and metabolism,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Crop', 'Context (archaeology)', 'Agronomy', 'Nitrogen', 'Crop yield']","['Crop', 'Context (archaeology)', 'Agronomy', 'Nitrogen', 'Crop yield', 'Yield (engineering)', 'Agricultural engineering', 'Fertilizer', 'Environmental science', 'Mathematics', 'Biology', 'Chemistry', 'Engineering', 'Physics']",['Clean water and sanitation'],92,89.0,100.0,0.98886348,71,5.0,14.0,14.0,20.0,21.0,17.0,1.0,,,7582
https://openalex.org/W4404139487,"Uptake, Translocation, Toxicity, and Impact of Nanoparticles on Plant Physiological Processes",2024-11-07,2024,review,Target_author,Vara Prasad,93,359,last,True,4,Plants,Multidisciplinary Digital Publishing Institute,True,gold,Nanoparticles: synthesis and applications,Materials Chemistry,Materials Science,Physical Sciences,"['Nanoparticle', 'Metabolome', 'Apoplast', 'Toxicity', 'Nanotoxicology']","['Nanoparticle', 'Metabolome', 'Apoplast', 'Toxicity', 'Nanotoxicology', 'Chemistry', 'Biophysics', 'Nanotechnology', 'Environmental chemistry', 'Metabolomics', 'Biology', 'Materials science', 'Biochemistry', 'Cell wall']",['Zero hunger'],89,99.0,100.0,0.99600371,259,,,,,28.0,61.0,,,,13299
https://openalex.org/W3128438578,Challenges and opportunities in precision irrigation decision-support systems for center pivots,2021-02-09,2021,article,Target_author,Kaiyu,69,156,middle,True,17,Environmental Research Letters,IOP Publishing,True,gold,Irrigation Practices and Water Management,Soil Science,Agricultural and Biological Sciences,Life Sciences,"['Irrigation', 'Decision support system', 'Agricultural engineering', 'Computer science', 'Center pivot irrigation']","['Irrigation', 'Decision support system', 'Agricultural engineering', 'Computer science', 'Center pivot irrigation', 'Environmental science', 'Precision agriculture', 'Productivity', 'Agriculture', 'Evapotranspiration', 'Water resources', 'Scalability', 'Sustainability', 'Water use', 'Deficit irrigation', 'Environmental economics', 'Water resource management', 'Irrigation management', 'Engineering', 'Database']",['Zero hunger'],89,98.0,100.0,0.98133531,223,,7.0,23.0,22.0,16.0,13.0,8.0,,,10358
https://openalex.org/W3200807412,Assessing the impacts of cover crops on maize and soybean yield in the U.S. Midwestern agroecosystems,2021-09-14,2021,article,Target_author,Kaiyu,69,156,middle,True,12,Field Crops Research,Elsevier BV,False,closed,Soil Carbon and Nitrogen Dynamics,Soil Science,Agricultural and Biological Sciences,Life Sciences,"['Cover crop', 'Cash crop', 'Agronomy', 'Agroecosystem', 'Agroforestry']","['Cover crop', 'Cash crop', 'Agronomy', 'Agroecosystem', 'Agroforestry', 'Crop yield', 'Environmental science', 'Yield (engineering)', 'Agriculture', 'Crop', 'Crop rotation', 'Sowing', 'Biology', 'Ecology']",['Life in Land'],89,99.0,100.0,0.98168418,81,,7.0,23.0,16.0,24.0,19.0,,,,10358
https://openalex.org/W3158568413,"Satellite-based data fusion crop type classification and mapping in Rio Grande do Sul, Brazil",2021-05-03,2021,article,Target_author,Ciampitti,58,219,last,True,5,ISPRS Journal of Photogrammetry and Remote Sensing,Elsevier BV,False,closed,Remote Sensing in Agriculture,Ecology,Environmental Science,Physical Sciences,"['Shuttle Radar Topography Mission', 'Random forest', 'Crop', 'Growing season', 'Satellite imagery']","['Shuttle Radar Topography Mission', 'Random forest', 'Crop', 'Growing season', 'Satellite imagery', 'Digital elevation model', 'Remote sensing', 'Geography', 'Environmental science', 'Cartography', 'Computer science', 'Forestry', 'Machine learning', 'Agronomy']",['Zero hunger'],88,97.0,100.0,0.99066193,69,,3.0,15.0,25.0,20.0,21.0,4.0,,,7582
https://openalex.org/W3003882591,Impacts of climate variability and adaptation strategies on crop yields and soil organic carbon in the US Midwest,2020-01-28,2020,article,Target_author,Basso,70,193,last,True,2,PLoS ONE,Public Library of Science,True,gold,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['Tillage', 'Agronomy', 'Environmental science', 'Climate change', 'Growing season']","['Tillage', 'Agronomy', 'Environmental science', 'Climate change', 'Growing season', 'Soil carbon', 'Precipitation', 'Crop yield', 'Conventional tillage', 'Yield (engineering)', 'Cropping system', 'Crop rotation', 'Cropping', 'Crop', 'Soil water', 'Agriculture', 'Geography', 'Biology', 'Ecology', 'Soil science']",['Climate action'],85,96.0,100.0,0.9934382,63,2.0,17.0,14.0,21.0,17.0,11.0,3.0,,,5518
https://openalex.org/W2793474046,Early-Season Stand Count Determination in Corn via Integration of Imagery from Unmanned Aerial Systems (UAS) and Supervised Learning Techniques,2018-02-23,2018,article,Target_author,Ciampitti,58,219,last,True,10,Remote Sensing,Multidisciplinary Digital Publishing Institute,True,gold,Smart Agriculture and AI,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Artificial intelligence', 'Computer science', 'Field corn', 'Remote sensing', 'Ground sample distance']","['Artificial intelligence', 'Computer science', 'Field corn', 'Remote sensing', 'Ground sample distance', 'Pixel', 'Decision tree', 'Classifier (UML)', 'Environmental science', 'Pattern recognition (psychology)', 'Computer vision', 'Agronomy', 'Zea mays', 'Geography']",[],85,90.0,100.0,0.97645855,53,13.0,14.0,17.0,12.0,11.0,5.0,1.0,,12.0,7582
https://openalex.org/W3206955802,Revisiting Biological Nitrogen Fixation Dynamics in Soybeans,2021-10-07,2021,article,Target_author,Ciampitti,58,219,first,True,8,Frontiers in Plant Science,Frontiers Media,True,gold,Legume Nitrogen Fixing Symbiosis,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Nitrogen fixation', 'Growing season', 'Nitrogen', 'Fixation (population genetics)', 'Animal science']","['Nitrogen fixation', 'Growing season', 'Nitrogen', 'Fixation (population genetics)', 'Animal science', 'Biology', 'Point of delivery', 'Agronomy', 'Chemistry']",['Life in Land'],84,98.0,100.0,0.9798411,80,,11.0,30.0,19.0,11.0,7.0,6.0,,,7582
https://openalex.org/W3113052688,Does the critical N dilution curve for maize crop vary across genotype x environment x management scenarios? - a Bayesian analysis,2020-12-07,2020,article,Target_author,Ciampitti,58,219,first,True,6,European Journal of Agronomy,Elsevier BV,False,closed,Crop Yield and Soil Fertility,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Bayesian probability', 'Mathematics', 'Crop', 'Agronomy', 'Biomass (ecology)']","['Bayesian probability', 'Mathematics', 'Crop', 'Agronomy', 'Biomass (ecology)', 'Zea mays', 'Statistics', 'Grain yield', 'Environmental science', 'Biology']",[],84,98.0,100.0,0.98950957,40,2.0,24.0,14.0,18.0,19.0,7.0,,,,7582
https://openalex.org/W2967283804,Late-season nitrogen fertilization on maize yield: A meta-analysis,2019-08-14,2019,article,Target_author,Ciampitti,58,219,last,True,4,Field Crops Research,Elsevier BV,False,closed,Crop Yield and Soil Fertility,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Human fertilization', 'Yield (engineering)', 'Fertilizer', 'Growing season', 'Zea mays']","['Human fertilization', 'Yield (engineering)', 'Fertilizer', 'Growing season', 'Zea mays', 'Agronomy', 'Grain yield', 'Biology']",['Responsible consumption and production'],84,99.0,100.0,0.98572374,95,12.0,18.0,14.0,12.0,16.0,8.0,,,4.0,7582
https://openalex.org/W2932718180,Enhancing APSIM to simulate excessive moisture effects on root growth,2019-03-28,2019,article,Target_author,Archontoulis,53,121,last,True,8,Field Crops Research,Elsevier BV,False,closed,Irrigation Practices and Water Management,Soil Science,Agricultural and Biological Sciences,Life Sciences,"['Environmental science', 'Saturation (graph theory)', 'Water content', 'Soil science', 'Moisture']","['Environmental science', 'Saturation (graph theory)', 'Water content', 'Soil science', 'Moisture', 'DNS root zone', 'Soil water', 'Water table', 'Mathematics', 'Agronomy', 'Geology', 'Biology', 'Meteorology', 'Physics']",[],83,98.0,100.0,0.98101319,59,8.0,11.0,14.0,10.0,17.0,15.0,5.0,,3.0,5318
